time,open,high,low,close,ATVV,Plot
1738791000,2863.167,2863.27,2862.165,2862.37,279.05,272.7700000000002
1738791060,2862.267,2862.47,2862.115,2862.25,288.25,273.7500000000002
1738791120,2862.28,2862.37,2861.955,2862.23,286.35,274.9900000000002
1738791180,2862.18,2862.87,2862.005,2862.83,287.45,276.3950000000002
1738791240,2862.84,2862.94,2862.465,2862.8,280.75,277.1600000000002
1738791300,2862.757,2863.17,2862.445,2862.745,272.35,277.24500000000023
1738791360,2863.14,2863.16,2862.565,2862.89,274.85,277.7550000000002
1738791420,2862.91,2863.49,2862.475,2863.44,271.3,278.0350000000002
1738791480,2863.447,2864.42,2863.155,2864.37,284.65,279.8550000000002
1738791540,2864.37,2864.64,2863.955,2864.44,278.15,280.31500000000017
1738791600,2864.431,2864.87,2864.175,2864.66,285.65,280.9750000000002
1738791660,2864.82,2864.85,2864.245,2864.32,288.75,281.0250000000002
1738791720,2864.31,2864.75,2864.15,2864.34,284.55,280.84500000000014
1738791780,2864.56,2864.94,2864.135,2864.64,280.85,280.1850000000002
1738791840,2864.66,2865.06,2864.555,2864.58,280.4,280.1500000000002
1738791900,2864.58,2864.88,2864.14,2864.307,282.7,281.18500000000023
1738791960,2864.5,2864.67,2864.075,2864.5,287.95,282.49500000000023
1738792020,2864.397,2865.48,2864.275,2865.225,303.95,285.7600000000002
1738792080,2865.14,2865.35,2865.04,2865.1,305.8,287.8750000000002
1738792140,2865.091,2865.48,2864.775,2865.38,298.3,289.8900000000002
1738792200,2865.181,2865.57,2865.045,2865.57,290.85,290.4100000000002
1738792260,2865.317,2866.47,2865.125,2866.245,300.85,291.62000000000023
1738792320,2866.12,2866.51,2865.885,2866.22,306.25,293.79000000000025
1738792380,2866.211,2866.55,2865.685,2866.181,316.05,297.31000000000023
1738792440,2866.37,2866.69,2866.045,2866.37,334.5,302.7200000000002
1738792500,2866.321,2866.717,2866.051,2866.505,342.85,308.73500000000024
1738792560,2866.54,2867.25,2866.505,2867.16,345.25,314.4650000000002
1738792620,2866.94,2867.42,2866.69,2867.1,347.1,318.7800000000002
1738792680,2867.09,2867.31,2866.39,2866.985,338.95,322.0950000000002
1738792740,2867.241,2867.241,2866.055,2866.235,333.05,325.57000000000016
1738796400,2866.4,2868.57,2864.785,2866.877,346.05,331.0900000000002
1738796460,2866.91,2869.6,2866.295,2866.98,352.75,336.28000000000014
1738796520,2866.947,2867.38,2866.285,2866.62,345.15,340.1700000000002
1738796580,2866.89,2866.96,2866.148,2866.75,339.2,342.4850000000002
1738796640,2866.865,2867.75,2866.355,2867.155,342.35,343.27000000000015
1738796700,2867.251,2867.702,2866.498,2867.22,339.2,342.90500000000014
